DataColeta;IdNumeric;GrupoProduto;Produto;RazaoSocialPosto;CnpjPosto;Distribuidora;Endereço;Complemento;Bairro;Município;Latitude;Longitude;Uf;RegiaoPolitica;Ensaio;Resultado;UnidadeEnsaio;Conforme
2020-04-29;582572;Gasolina;GASOLINA C ADITIVADA;AUTO POSTO PEDRA DO POMBAL;03.812.175/0001-91;RAIZEN COMBUSTÍVEIS S.A.;RODOVIA BR 482,S/N;KM 63;RIVE;ALEGRE;;;ES;SUDESTE;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-29;582572;Gasolina;GASOLINA C ADITIVADA;AUTO POSTO PEDRA DO POMBAL;03.812.175/0001-91;RAIZEN COMBUSTÍVEIS S.A.;RODOVIA BR 482,S/N;KM 63;RIVE;ALEGRE;;;ES;SUDESTE;Massa Específica a 20°C;744.9;kg/m³;Sim
2020-04-24;581801;Gasolina;GASOLINA C ADITIVADA;POSTO IATE;27.419.142/0001-44;RAIZEN COMBUSTÍVEIS S.A.;AVENIDA SATURNINO DE BRITO,1394;0;PRAIA DO CANTO;VITORIA;-20.29618667;-40.29019333;ES;SUDESTE;Destilação - 50%;69.6;°C;Sim
2020-04-03;581078;Gasolina;GASOLINA C ADITIVADA;AUTO POSTO DO TRABALHO XXVI;03.139.910/0003-00;BANDEIRA BRANCA;ESTRADA DOS BANDEIRANTES,7650;;CURICICA;RIO DE JANEIRO;-22.96706798;-43.41281272;RJ;SUDESTE;Cor;Verde;;Sim
2020-04-29;582569;Gasolina;GASOLINA C ADITIVADA;AUTO POSTO ALEGRE;10.201.220/0001-37;ATLÂNTICA PRODUTOS DE PETRÓLEO LTDA.;RODOVIA BR 482,S/N;KM 69;SEDE;ALEGRE;;;ES;SUDESTE;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-29;582569;Gasolina;GASOLINA C ADITIVADA;AUTO POSTO ALEGRE;10.201.220/0001-37;ATLÂNTICA PRODUTOS DE PETRÓLEO LTDA.;RODOVIA BR 482,S/N;KM 69;SEDE;ALEGRE;;;ES;SUDESTE;Destilação - Resíduo;1.3;% volume;Sim
2020-04-29;582569;Gasolina;GASOLINA C ADITIVADA;AUTO POSTO ALEGRE;10.201.220/0001-37;ATLÂNTICA PRODUTOS DE PETRÓLEO LTDA.;RODOVIA BR 482,S/N;KM 69;SEDE;ALEGRE;;;ES;SUDESTE;Teor de Etanol;27;% volume;Sim
2020-04-03;581042;Gasolina;GASOLINA C ADITIVADA;POSTO ANJO;11.653.707/0001-13;BANDEIRA BRANCA;PRACA PROFESSORA CAMISAO,05;;FREGUESIA (JACAREPAGUA);RIO DE JANEIRO;-22.93995;-43.34365;RJ;SUDESTE;Destilação - PFE;199.0;°C;Sim
2020-04-24;581794;Gasolina;GASOLINA C ADITIVADA;AUTO POSTO VITORIA;26.980.450/0001-81;PETROBRAS DISTRIBUIDORA S.A.;RUA OLYMPIO RODRIGUES PASSOS,14;LOJA  01;JABOUR;VITORIA;-20.25708667;-40.291025;ES;SUDESTE;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-24;581794;Gasolina;GASOLINA C ADITIVADA;AUTO POSTO VITORIA;26.980.450/0001-81;PETROBRAS DISTRIBUIDORA S.A.;RUA OLYMPIO RODRIGUES PASSOS,14;LOJA  01;JABOUR;VITORIA;-20.25708667;-40.291025;ES;SUDESTE;Destilação - 50%;67.0;°C;Sim
2020-04-24;581794;Gasolina;GASOLINA C ADITIVADA;AUTO POSTO VITORIA;26.980.450/0001-81;PETROBRAS DISTRIBUIDORA S.A.;RUA OLYMPIO RODRIGUES PASSOS,14;LOJA  01;JABOUR;VITORIA;-20.25708667;-40.291025;ES;SUDESTE;Destilação - Resíduo;1.3;% volume;Sim
2020-04-03;581149;Gasolina;GASOLINA C ADITIVADA;AUTO POSTO BITTIG LTDA;33.346.818/0001-10;BANDEIRA BRANCA;RUA CANDIDO BENICIO,1248;;JACAREPAGUA;RIO DE JANEIRO;-22.89307783;-43.34887184;RJ;SUDESTE;Destilação - 90%;141.5;°C;Sim
2020-04-03;581149;Gasolina;GASOLINA C ADITIVADA;AUTO POSTO BITTIG LTDA;33.346.818/0001-10;BANDEIRA BRANCA;RUA CANDIDO BENICIO,1248;;JACAREPAGUA;RIO DE JANEIRO;-22.89307783;-43.34887184;RJ;SUDESTE;Destilação - Resíduo;1.4;% volume;Sim
2020-04-03;581149;Gasolina;GASOLINA C ADITIVADA;AUTO POSTO BITTIG LTDA;33.346.818/0001-10;BANDEIRA BRANCA;RUA CANDIDO BENICIO,1248;;JACAREPAGUA;RIO DE JANEIRO;-22.89307783;-43.34887184;RJ;SUDESTE;Teor de Etanol;27;% volume;Sim
2020-04-03;581066;Gasolina;GASOLINA C ADITIVADA;AUTO POSTO DE SERVICOS MATO ALTO LTDA;33.256.272/0001-06;RAIZEN COMBUSTÍVEIS S.A.;RUA CANDIDO BENICIO,3530;;JACAREPAGUA;RIO DE JANEIRO;-22.91073667;-43.36051167;RJ;SUDESTE;Destilação - 10%;52.5;°C;Sim
2020-04-03;581066;Gasolina;GASOLINA C ADITIVADA;AUTO POSTO DE SERVICOS MATO ALTO LTDA;33.256.272/0001-06;RAIZEN COMBUSTÍVEIS S.A.;RUA CANDIDO BENICIO,3530;;JACAREPAGUA;RIO DE JANEIRO;-22.91073667;-43.36051167;RJ;SUDESTE;Destilação - PFE;198.5;°C;Sim
2020-04-03;581109;Gasolina;GASOLINA C ADITIVADA;POSTO DE SERVICO BRASIL LTDA;30.111.165/0001-00;BANDEIRA BRANCA;RUA SAO LOURENCO,3;;SAO LOURENCO;NITEROI;-22.88863286;-43.1143218;RJ;SUDESTE;Destilação - 50%;69.5;°C;Sim
2020-04-03;581109;Gasolina;GASOLINA C ADITIVADA;POSTO DE SERVICO BRASIL LTDA;30.111.165/0001-00;BANDEIRA BRANCA;RUA SAO LOURENCO,3;;SAO LOURENCO;NITEROI;-22.88863286;-43.1143218;RJ;SUDESTE;Teor de Marcador;0;;Sim
2020-04-23;581860;Gasolina;GASOLINA C ADITIVADA;POSTO DE COMBUSTIVEL DA PRAIA EIRELI;28.916.420/0001-31;IPIRANGA PRODUTOS DE PETRÓLEO S.A;AVENIDA NOSSA SENHORA DA PENHA,508;;PRAIA DO CANTO;VITORIA;-20.30670167;-40.29624167;ES;SUDESTE;Destilação - PFE;182.0;°C;Sim
2020-04-03;581053;Gasolina;GASOLINA C ADITIVADA;AUTO POSTO GENESIS DE JACAREPAGUA LTDA;05.328.243/0001-77;BANDEIRA BRANCA;ESTRADA PAU FERRO,277;;JACAREPAGUA;RIO DE JANEIRO;-22.92671;-43.34823667;RJ;SUDESTE;Teor de Etanol;27;% volume;Sim
2020-04-23;581853;Gasolina;GASOLINA C ADITIVADA;AUTO POSTO PRAIA DO SUA LTDA;01.514.752/0001-33;PETROBRAS DISTRIBUIDORA S.A.;AVENIDA CEZAR HILAL,868;;BENTO FERREIRA;VITORIA;-20.311555;-40.303255;ES;SUDESTE;Destilação - 50%;63.1;°C;Sim
2020-04-23;581853;Gasolina;GASOLINA C ADITIVADA;AUTO POSTO PRAIA DO SUA LTDA;01.514.752/0001-33;PETROBRAS DISTRIBUIDORA S.A.;AVENIDA CEZAR HILAL,868;;BENTO FERREIRA;VITORIA;-20.311555;-40.303255;ES;SUDESTE;Destilação - Resíduo;1.0;% volume;Sim
2020-04-02;581001;Gasolina;GASOLINA C ADITIVADA;POSTO DE COMBUSTÍVEIS MAIOR DA POSSE LTDA.;05.791.833/0001-31;BANDEIRA BRANCA;AVENIDA HENRIQUE DUQUE ESTRADA MEYER,1070;;POSSE;NOVA IGUACU;-22.729455;-43.46217833;RJ;SUDESTE;Massa Específica a 20°C;730.1;kg/m³;Sim
2020-04-23;581561;Gasolina;GASOLINA C ADITIVADA;AUTO POSTO PISCA PISCA;28.529.501/0001-89;IPIRANGA PRODUTOS DE PETRÓLEO S.A;RODOVIA AMARAL PEIXOTO,S/N;KM 88;VILA CAPRI;ARARUAMA;-22.87325333;-42.32638667;RJ;SUDESTE;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-22;581764;Gasolina;GASOLINA C ADITIVADA;POSTO JUPARANA;05.349.237/0001-04;PETROBRAS DISTRIBUIDORA S.A.;RODOVIA BR 101,S/N;KM 143;CANIVETE;LINHARES;;;ES;SUDESTE;Cor;Verde;;Sim
2020-04-22;581764;Gasolina;GASOLINA C ADITIVADA;POSTO JUPARANA;05.349.237/0001-04;PETROBRAS DISTRIBUIDORA S.A.;RODOVIA BR 101,S/N;KM 143;CANIVETE;LINHARES;;;ES;SUDESTE;Destilação - 10%;54.0;°C;Sim
2020-04-22;581759;Gasolina;GASOLINA C ADITIVADA;SUPER POSTO JEQUITIBA LTDA;97.538.270/0001-92;RAIZEN COMBUSTÍVEIS S.A.;RODOVIA BR 101, KM 134,S/N;;CANIVETE;LINHARES;-19.27941333;-40.08861333;ES;SUDESTE;Cor;Verde;;Sim
2020-04-22;581759;Gasolina;GASOLINA C ADITIVADA;SUPER POSTO JEQUITIBA LTDA;97.538.270/0001-92;RAIZEN COMBUSTÍVEIS S.A.;RODOVIA BR 101, KM 134,S/N;;CANIVETE;LINHARES;-19.27941333;-40.08861333;ES;SUDESTE;Destilação - 50%;71.0;°C;Sim
2020-04-22;581759;Gasolina;GASOLINA C ADITIVADA;SUPER POSTO JEQUITIBA LTDA;97.538.270/0001-92;RAIZEN COMBUSTÍVEIS S.A.;RODOVIA BR 101, KM 134,S/N;;CANIVETE;LINHARES;-19.27941333;-40.08861333;ES;SUDESTE;Massa Específica a 20°C;744.0;kg/m³;Sim
2020-04-02;581010;Gasolina;GASOLINA C ADITIVADA;AUTO POSTO NILÓPOLIS;40.438.186/0001-80;BANDEIRA BRANCA;AVENIDA GETÚLIO DE MOURA,13;;OLINDA;NILOPOLIS;-22.82011167;-43.40995833;RJ;SUDESTE;Teor de Etanol;27;% volume;Sim
2020-04-02;581005;Gasolina;GASOLINA C ADITIVADA;METANAUTO POSTO DE COMBUSTIVEIS LTDA.;03.954.425/0002-09;RAIZEN COMBUSTÍVEIS S.A.;AVENIDA PRESIDENTE COSTA E SILVA,S/N;LOTES564/5/6E7QD28;EDSON PASSOS;MESQUITA;-22.79479667;-43.42387;RJ;SUDESTE;Destilação - 50%;70.5;°C;Sim
2020-04-02;581005;Gasolina;GASOLINA C ADITIVADA;METANAUTO POSTO DE COMBUSTIVEIS LTDA.;03.954.425/0002-09;RAIZEN COMBUSTÍVEIS S.A.;AVENIDA PRESIDENTE COSTA E SILVA,S/N;LOTES564/5/6E7QD28;EDSON PASSOS;MESQUITA;-22.79479667;-43.42387;RJ;SUDESTE;Destilação - Resíduo;1.5;% volume;Sim
2020-04-02;581005;Gasolina;GASOLINA C ADITIVADA;METANAUTO POSTO DE COMBUSTIVEIS LTDA.;03.954.425/0002-09;RAIZEN COMBUSTÍVEIS S.A.;AVENIDA PRESIDENTE COSTA E SILVA,S/N;LOTES564/5/6E7QD28;EDSON PASSOS;MESQUITA;-22.79479667;-43.42387;RJ;SUDESTE;Teor de Etanol;27;% volume;Sim
2020-04-02;581005;Gasolina;GASOLINA C ADITIVADA;METANAUTO POSTO DE COMBUSTIVEIS LTDA.;03.954.425/0002-09;RAIZEN COMBUSTÍVEIS S.A.;AVENIDA PRESIDENTE COSTA E SILVA,S/N;LOTES564/5/6E7QD28;EDSON PASSOS;MESQUITA;-22.79479667;-43.42387;RJ;SUDESTE;Teor de Enxofre;36.0;mg/kg;Sim
2020-04-23;581550;Gasolina;GASOLINA C ADITIVADA;AUTO POSTO DOIS IRMÃOS LTDA;11.817.439/0001-28;RAIZEN COMBUSTÍVEIS S.A.;RODOVIA RJ- 106,S/N;KM 116;SAO MATEUS;SAO PEDRO DA ALDEIA;-22.7644;-42.07829167;RJ;SUDESTE;Destilação - 10%;55.5;°C;Sim
2020-04-23;581550;Gasolina;GASOLINA C ADITIVADA;AUTO POSTO DOIS IRMÃOS LTDA;11.817.439/0001-28;RAIZEN COMBUSTÍVEIS S.A.;RODOVIA RJ- 106,S/N;KM 116;SAO MATEUS;SAO PEDRO DA ALDEIA;-22.7644;-42.07829167;RJ;SUDESTE;Destilação - PFE;200.9;°C;Sim
2020-04-23;581550;Gasolina;GASOLINA C ADITIVADA;AUTO POSTO DOIS IRMÃOS LTDA;11.817.439/0001-28;RAIZEN COMBUSTÍVEIS S.A.;RODOVIA RJ- 106,S/N;KM 116;SAO MATEUS;SAO PEDRO DA ALDEIA;-22.7644;-42.07829167;RJ;SUDESTE;Teor de Etanol;27;% volume;Sim
2020-04-03;581147;Gasolina;GASOLINA C ADITIVADA;POSTO MATURANA;29.833.431/0001-10;RAIZEN COMBUSTÍVEIS S.A.;RODOVIA AMARAL PEIXOTO,S/N;KM 28;ITAPEBA;MARICA;-22.90837868;-42.83167109;RJ;SUDESTE;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-03;581147;Gasolina;GASOLINA C ADITIVADA;POSTO MATURANA;29.833.431/0001-10;RAIZEN COMBUSTÍVEIS S.A.;RODOVIA AMARAL PEIXOTO,S/N;KM 28;ITAPEBA;MARICA;-22.90837868;-42.83167109;RJ;SUDESTE;Destilação - 90%;150.5;°C;Sim
2020-04-03;581147;Gasolina;GASOLINA C ADITIVADA;POSTO MATURANA;29.833.431/0001-10;RAIZEN COMBUSTÍVEIS S.A.;RODOVIA AMARAL PEIXOTO,S/N;KM 28;ITAPEBA;MARICA;-22.90837868;-42.83167109;RJ;SUDESTE;Destilação - PFE;202.5;°C;Sim
2020-04-03;581140;Gasolina;GASOLINA C ADITIVADA;AUTO POSTO TOP DE PENDOTIBA LTDA;27.084.175/0001-80;BANDEIRA BRANCA;ESTRADA CAETANO MONTEIRO,255;;BADU;NITEROI;-22.898385;-43.04075333;RJ;SUDESTE;Cor;Verde;;Sim
2020-04-03;581140;Gasolina;GASOLINA C ADITIVADA;AUTO POSTO TOP DE PENDOTIBA LTDA;27.084.175/0001-80;BANDEIRA BRANCA;ESTRADA CAETANO MONTEIRO,255;;BADU;NITEROI;-22.898385;-43.04075333;RJ;SUDESTE;Destilação - 50%;70.5;°C;Sim
2020-04-03;581147;Gasolina;GASOLINA C ADITIVADA;POSTO MATURANA;29.833.431/0001-10;RAIZEN COMBUSTÍVEIS S.A.;RODOVIA AMARAL PEIXOTO,S/N;KM 28;ITAPEBA;MARICA;-22.90837868;-42.83167109;RJ;SUDESTE;Destilação - Resíduo;1.2;% volume;Sim
2020-04-02;580995;Gasolina;GASOLINA C ADITIVADA;POSTO DE GASOLINA DO NETINHO LTDA;27.525.336/0001-24;BANDEIRA BRANCA;RUA DR BARROS JUNIOR,1511;;CENTRO;NOVA IGUACU;-22.74832413;-43.4466146;RJ;SUDESTE;Destilação - 90%;149.5;°C;Sim
2020-04-02;580995;Gasolina;GASOLINA C ADITIVADA;POSTO DE GASOLINA DO NETINHO LTDA;27.525.336/0001-24;BANDEIRA BRANCA;RUA DR BARROS JUNIOR,1511;;CENTRO;NOVA IGUACU;-22.74832413;-43.4466146;RJ;SUDESTE;Destilação - PFE;192.5;°C;Sim
2020-04-02;580995;Gasolina;GASOLINA C ADITIVADA;POSTO DE GASOLINA DO NETINHO LTDA;27.525.336/0001-24;BANDEIRA BRANCA;RUA DR BARROS JUNIOR,1511;;CENTRO;NOVA IGUACU;-22.74832413;-43.4466146;RJ;SUDESTE;Teor de Etanol;27;% volume;Sim
2020-04-03;581114;Gasolina;GASOLINA C ADITIVADA;YES;04.615.136/0001-67;IPIRANGA PRODUTOS DE PETRÓLEO S.A;ALAMEDA SAO BOAVENTURA,862;;FONSECA;NITEROI;-22.881545;-43.08864;RJ;SUDESTE;Destilação - 90%;139.9;°C;Sim
2020-04-27;582298;Gasolina;GASOLINA C ADITIVADA;POSTO RANCHO;18.717.543/0001-90;BANDEIRA BRANCA;RUA OLIMPIO SIQUEIRA,SN;;SANTO ANTONIO;VARRE-SAI;;;RJ;SUDESTE;Destilação - 90%;146.0;°C;Sim
2020-04-27;582298;Gasolina;GASOLINA C ADITIVADA;POSTO RANCHO;18.717.543/0001-90;BANDEIRA BRANCA;RUA OLIMPIO SIQUEIRA,SN;;SANTO ANTONIO;VARRE-SAI;;;RJ;SUDESTE;Destilação - PFE;194.5;°C;Sim
2020-04-27;582298;Gasolina;GASOLINA C ADITIVADA;POSTO RANCHO;18.717.543/0001-90;BANDEIRA BRANCA;RUA OLIMPIO SIQUEIRA,SN;;SANTO ANTONIO;VARRE-SAI;;;RJ;SUDESTE;Teor de Etanol;27;% volume;Sim
2020-04-01;580981;Gasolina;GASOLINA C ADITIVADA;POSTO VIA LIGHT;02.754.990/0001-89;BANDEIRA BRANCA;RUA CORONEL FRANCISCO SOARES,554;;CENTRO;NOVA IGUACU;-22.75788833;-43.44326667;RJ;SUDESTE;Massa Específica a 20°C;731.6;kg/m³;Sim
2020-04-01;580772;Gasolina;GASOLINA C ADITIVADA;POSTO DE GASOLINA BARCELOS LTDA;32.048.753/0001-63;BANDEIRA BRANCA;RUA SAO FRANCISCO XAVIER,185;;TIJUCA;RIO DE JANEIRO;-22.91698167;-43.22514667;RJ;SUDESTE;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-01;580772;Gasolina;GASOLINA C ADITIVADA;POSTO DE GASOLINA BARCELOS LTDA;32.048.753/0001-63;BANDEIRA BRANCA;RUA SAO FRANCISCO XAVIER,185;;TIJUCA;RIO DE JANEIRO;-22.91698167;-43.22514667;RJ;SUDESTE;Massa Específica a 20°C;734.6;kg/m³;Sim
2020-04-02;580839;Gasolina;GASOLINA C ADITIVADA;AUTO POSTO DOS AFONSOS LTDA;33.218.314/0001-14;PETROBRAS DISTRIBUIDORA S.A.;ESTRADA INTENDENTE MAGALHAES,1290;;MARECHAL HERMES;RIO DE JANEIRO;-22.87653167;-43.37193667;RJ;SUDESTE;Massa Específica a 20°C;742.5;kg/m³;Sim
2020-04-02;580842;Gasolina;GASOLINA C ADITIVADA;CARLOS ALBERTO MORAIS;42.294.926/0001-87;PETROBRAS DISTRIBUIDORA S.A.;AVENIDA BRAZ DE PINA,1185;;VILA DA PENHA;RIO DE JANEIRO;-22.84094333;-43.30292667;RJ;SUDESTE;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-02;580842;Gasolina;GASOLINA C ADITIVADA;CARLOS ALBERTO MORAIS;42.294.926/0001-87;PETROBRAS DISTRIBUIDORA S.A.;AVENIDA BRAZ DE PINA,1185;;VILA DA PENHA;RIO DE JANEIRO;-22.84094333;-43.30292667;RJ;SUDESTE;Destilação - 10%;52.0;°C;Sim
2020-04-01;580807;Gasolina;GASOLINA C ADITIVADA;POSTO DE GASOLINA REAL GRANDEZA LTDA;33.282.781/0001-03;BANDEIRA BRANCA;RUA REAL GRANDEZA,284;;BOTAFOGO;RIO DE JANEIRO;-22.95756667;-43.19163667;RJ;SUDESTE;Aspecto;Límpido e isento de impurezas (LII);;Sim
2020-04-01;580807;Gasolina;GASOLINA C ADITIVADA;POSTO DE GASOLINA REAL GRANDEZA LTDA;33.282.781/0001-03;BANDEIRA BRANCA;RUA REAL GRANDEZA,284;;BOTAFOGO;RIO DE JANEIRO;-22.95756667;-43.19163667;RJ;SUDESTE;Destilação - 10%;52.5;°C;Sim
2020-04-01;580807;Gasolina;GASOLINA C ADITIVADA;POSTO DE GASOLINA REAL GRANDEZA LTDA;33.282.781/0001-03;BANDEIRA BRANCA;RUA REAL GRANDEZA,284;;BOTAFOGO;RIO DE JANEIRO;-22.95756667;-43.19163667;RJ;SUDESTE;Destilação - Resíduo;1.4;% volume;Sim
2020-04-01;580807;Gasolina;GASOLINA C ADITIVADA;POSTO DE GASOLINA REAL GRANDEZA LTDA;33.282.781/0001-03;BANDEIRA BRANCA;RUA REAL GRANDEZA,284;;BOTAFOGO;RIO DE JANEIRO;-22.95756667;-43.19163667;RJ;SUDESTE;Massa Específica a 20°C;730.7;kg/m³;Sim
2020-04-02;580932;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;POSTO HOLANDES;07.303.380/0001-82;BANDEIRA BRANCA;ESTRADA DO QUITUNGO,1610;;BRAZ DE PINA;RIO DE JANEIRO;-22.83583;-43.30538167;RJ;SUDESTE;Destilação - 90%;352.0;°C;Sim
2020-04-02;580928;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;AUTO POSTO NOVO AMERICAS LTDA;29.035.826/0001-78;BANDEIRA BRANCA;AVENIDA DAS AMERICAS,15550;LOT 1 PAL 45139;RECREIO DOS BANDEIRANTES;RIO DE JANEIRO;;;RJ;SUDESTE;Destilação - 50%;293.5;°C;Sim
2020-04-20;581377;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;AUTO POSTO LACASEMA;30.799.456/0001-24;RAIZEN COMBUSTÍVEIS S.A.;AVENIDA ALMTE JAIR CARNEIRO TOSCANO DE BRITO,417;;PARQUE DAS PALMEIRAS;ANGRA DOS REIS;-23.000685;-44.30332167;RJ;SUDESTE;Ponto de Fulgor;50.0;°C;Sim
2020-04-21;581410;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;POSTO BARRA MANSA LTDA;28.678.670/0001-80;IPIRANGA PRODUTOS DE PETRÓLEO S.A;RODOVIA PRESIDENTE DUTRA,SN;KM 273;COTIARA;BARRA MANSA;-22.54916667;-44.18345;RJ;SUDESTE;Destilação - 90%;341.0;°C;Sim
2020-04-21;581410;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;POSTO BARRA MANSA LTDA;28.678.670/0001-80;IPIRANGA PRODUTOS DE PETRÓLEO S.A;RODOVIA PRESIDENTE DUTRA,SN;KM 273;COTIARA;BARRA MANSA;-22.54916667;-44.18345;RJ;SUDESTE;Destilação - 85%;331.0;°C;Sim
2020-04-20;581404;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;POSTO DE GASOLINA IMPERADOR DA COSTA VERDE LTDA;17.299.723/0001-36;IPIRANGA PRODUTOS DE PETRÓLEO S.A;RODOVIA RIO SANTOS,S/N;LOTE  4,5 E 6 QUADRA 10;CONCEICAO DE JACAREI;MANGARATIBA;-23.03124167;-44.16511833;RJ;SUDESTE;Ponto de Fulgor;53.0;°C;Sim
2020-04-20;581404;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;POSTO DE GASOLINA IMPERADOR DA COSTA VERDE LTDA;17.299.723/0001-36;IPIRANGA PRODUTOS DE PETRÓLEO S.A;RODOVIA RIO SANTOS,S/N;LOTE  4,5 E 6 QUADRA 10;CONCEICAO DE JACAREI;MANGARATIBA;-23.03124167;-44.16511833;RJ;SUDESTE;Teor de Biodiesel;11.6;% volume;Sim
2020-04-28;581996;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;MCM COMBUSTÍVEIS LTDA.;07.614.047/0002-75;BANDEIRA BRANCA;AVENIDA GERALDO MAGELA RODRIGUES,3600;;JORGE ASSIS DE OLIVEIRA;BOM JESUS DO ITABAPOANA;-21.15348093;-41.66907496;RJ;SUDESTE;Destilação - 85%;332.5;°C;Sim
2020-04-28;581996;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;MCM COMBUSTÍVEIS LTDA.;07.614.047/0002-75;BANDEIRA BRANCA;AVENIDA GERALDO MAGELA RODRIGUES,3600;;JORGE ASSIS DE OLIVEIRA;BOM JESUS DO ITABAPOANA;-21.15348093;-41.66907496;RJ;SUDESTE;Massa Específica a 20°C;833.9;kg/m³;Sim
2020-04-02;580895;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;QUERUBIM;09.297.883/0001-18;ALESAT COMBUSTÍVEIS S. A.;RUA DIAS DA CRUZ,880;E 886;ENGENHO DE DENTRO;RIO DE JANEIRO;-22.90291667;-43.298195;RJ;SUDESTE;Destilação - 85%;343.5;°C;Sim
2020-04-02;580895;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;QUERUBIM;09.297.883/0001-18;ALESAT COMBUSTÍVEIS S. A.;RUA DIAS DA CRUZ,880;E 886;ENGENHO DE DENTRO;RIO DE JANEIRO;-22.90291667;-43.298195;RJ;SUDESTE;Destilação - 90%;355.5;°C;Sim
2020-04-21;581432;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;MARINA BOA VISTA;31.107.261/0001-39;BANDEIRA BRANCA; PRAIA DA BOA VISTA,SN;ROD BR 101 KM 578,7;PRIMEIRO DISTRITO;PARATY;;;RJ;SUDESTE;Destilação - 50%;280.0;°C;Sim
2020-04-21;581396;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;POSTO PARATY;35.898.451/0001-72;BANDEIRA BRANCA;AVENIDA ROBERTO SILVEIRA,497;;CHACARA;PARATY;-23.22003126;-44.72019582;RJ;SUDESTE;Massa Específica a 20°C;847.7;kg/m³;Sim
2020-04-20;581424;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;POSTO PRAIA DA RIBEIRA;03.825.735/0001-42;IPIRANGA PRODUTOS DE PETRÓLEO S.A;RODOVIA BR 101,S/N;KM 487,8 - LADO ESQUERDO;BELEM TQ. DA JAPUIBA;ANGRA DOS REIS;-22.96201715;-44.29798192;RJ;SUDESTE;Massa Específica a 20°C;833.4;kg/m³;Sim
2020-04-20;581390;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;S.J. POSTO DE COMBUSTÍVEIS LTDA.;14.637.692/0001-98;ALESAT COMBUSTÍVEIS S. A.;AVENIDA FRANCISCO MAGALHAES DE CASTRO,569;;PARQUE MAMBUCABA (MAMBUCABA);ANGRA DOS REIS;-23.0168393;-44.5371123;RJ;SUDESTE;Destilação - 50%;279.0;°C;Sim
2020-04-20;581390;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;S.J. POSTO DE COMBUSTÍVEIS LTDA.;14.637.692/0001-98;ALESAT COMBUSTÍVEIS S. A.;AVENIDA FRANCISCO MAGALHAES DE CASTRO,569;;PARQUE MAMBUCABA (MAMBUCABA);ANGRA DOS REIS;-23.0168393;-44.5371123;RJ;SUDESTE;Destilação - 90%;344.0;°C;Sim
2020-04-20;581390;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;S.J. POSTO DE COMBUSTÍVEIS LTDA.;14.637.692/0001-98;ALESAT COMBUSTÍVEIS S. A.;AVENIDA FRANCISCO MAGALHAES DE CASTRO,569;;PARQUE MAMBUCABA (MAMBUCABA);ANGRA DOS REIS;-23.0168393;-44.5371123;RJ;SUDESTE;Ponto de Fulgor;58.0;°C;Sim
2020-04-20;581390;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;S.J. POSTO DE COMBUSTÍVEIS LTDA.;14.637.692/0001-98;ALESAT COMBUSTÍVEIS S. A.;AVENIDA FRANCISCO MAGALHAES DE CASTRO,569;;PARQUE MAMBUCABA (MAMBUCABA);ANGRA DOS REIS;-23.0168393;-44.5371123;RJ;SUDESTE;Teor de Enxofre;150.0;mg/kg;Sim
2020-04-28;581988;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;TIMBOZAO X;03.036.364/0001-10;IPIRANGA PRODUTOS DE PETRÓLEO S.A;AVENIDA PRESIDENTE DUTRA,1226;;CIDADE NOVA;ITAPERUNA;;;RJ;SUDESTE;Teor de Enxofre;134.0;mg/kg;Sim
2020-04-21;581383;Óleo Diesel;ÓLEO DIESEL B S500 COMUM;MARGARIDA DE RIO CLARO AUTO POSTO LTDA;00.498.021/0001-89;ALESAT COMBUSTÍVEIS S. A.;RUA VICENTE PANAINO,285;;CENTRO;RIO CLARO;-22.72496119;-44.13110239;RJ;SUDESTE;Destilação - 85%;335.5;°C;Sim
